AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Harmony_Analysis_Available
471,Dem25M-Non_dura-1735-Leo[3.07][0471].xml,Dem,Dem25M,Non_dura,3,7,307,1735,1730s,Leonardo Leo,Naples,Italy,Dircea,Female,1
472,Did31M-Va_crescendo-1776-Schuster[3.06][0472].xml,Did,Did31M,Va_crescendo,3,6,306,1776,1770s,Joseph Schuster,Naples,Italy,Didone,Female,1
473,Did19M-Vedi_nel-1744-Scalabrini[2.04][0473].xml,Did,Did19M,Vedi_nel,2,4,204,1744,1740s,Paolo Scalabrini,Hamburg,Empire,Enea,Male,1
474,Did12M-Non_ha-1744-Scalabrini[1.09][0474].xml,Did,Did12M,Non_ha,1,9,109,1744,1740s,Paolo Scalabrini,Hamburg,Empire,Didone,Female,1
475,Dem04M-Sperai_vicino-1743-Jommelli[1.04][0475].xml,Dem,Dem04M,Sperai_vicino,1,04,104,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,1
476,Dem06M-Non_curo-1743-Jommelli[1.07][0476].xml,Dem,Dem06M,Non_curo,1,7,107,1743,1740s,Niccolò Jommelli,Padua,Italy,Creusa,Female,1
477,Dem07M-Il_suo-1743-Jommelli[1.08][0477].xml,Dem,Dem07M,Il_suo,1,08,108,1743,1740s,Niccolò Jommelli,Padua,Italy,Cherinto,Male,1
478,Dem01M-O_piu-1735-Schiassi[1.01][0478].xml,Dem,Dem01M,O_piu,1,1,101,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Matusio,Male,1
479,Dem02M-In_te-1735-Schiassi[1.02][0479].xml,Dem,Dem02M,In_te,1,2,102,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea,Female,1
48,Did18M-Ah_non_lasciarmi-1749-Jommelli[2.04][0048].xml,Did,Did18M,Ah_non_lasciarmi,2,04,204,1749,1740s,Niccolò Jommelli,Vienna,Empire,Didone,Female,1
481,Dem03M-Per_lei-1735-Schiassi[1.03][0481].xml,Dem,Dem03M,Per_lei,1,03,103,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Demofoonte,Male,1
482,Dem04M-Sperai_vicino-1735-Schiassi[1.04][0482].xml,Dem,Dem04M,Sperai_vicino,1,04,104,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Timante,Male,1
485,Did02M-Diro_che-1752-Galuppi[1.03][0485].xml,Did,Did02M,Diro_che,1,3,103,1752,1750s,Baldassare Galuppi,NA,NA,Selene,Female,1
486,Dem11M-Prudente_mi-1775-Myslivecek[2.02][0486].xml,Dem,Dem11M,Prudente_mi,2,2,202,1775,1770s,Josef Mysliveček,Naples,Italy,Timante,Male,1
487,Dem13M-E_soccorso-1775-Myslivecek[2.04][0487].xml,Dem,Dem13M,E_soccorso,2,4,204,1775,1770s,Josef Mysliveček,Naples,Italy,Matusio,Male,1
488,Did07M-Quando_saprai-1752-Galuppi[1.08][0488].xml,Did,Did07M,Quando_saprai,1,8,108,1752,1750s,Baldassare Galuppi,NA,NA,Enea,Male,1
489,Dem15M-No_non-1775-Myslivecek[2.07][0489].xml,Dem,Dem15M,No_non,2,7,207,1775,1770s,Josef Mysliveček,Naples,Italy,Cherinto,Male,1
49,Did03M-Son_regina-1762-Sarti[1.05][0049].xml,Did,Did03M,Son_regina,1,5,105,1762,1760s,Giuseppe Sarti,Copenhagen,Empire,Didone,Female,1
490,Dem23M-Odo_il-1775-Myslivecek[3.06][0490].xml,Dem,Dem23M,Odo_il,3,06,306,1775,1770s,Josef Mysliveček,Naples,Italy,Demofoonte,Male,1
491,Dem17M-Perfidi_gia-1775-Myslivecek[2.09][0491].xml,Dem,Dem17M,Perfidi_gia,2,9,209,1775,1770s,Josef Mysliveček,Naples,Italy,Demofoonte,Male,1
492,Dem24M-Che_mai-1775-Myslivecek[3.07][0492].xml,Dem,Dem24M,Che_mai,3,7,307,1775,1770s,Josef Mysliveček,Naples,Italy,Dircea,Female,1
493,Did16M-Ardi_per-1752-Galuppi[2.01][0493].xml,Did,Did16M,Ardi_per,2,01,201,1752,1750s,Baldassare Galuppi,NA,NA,Selene,Female,1
494,Dem06M-Non_curo-1735-Schiassi[1.07][0494].xml,Dem,Dem06M,Non_curo,1,7,107,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,1
495,Dem07M-Il_suo-1735-Schiassi[1.08][0495].xml,Dem,Dem07M,Il_suo,1,8,108,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Cherinto,Male,1
496,Dem08M-Padre_perdona-1735-Schiassi[1.12][0496].xml,Dem,Dem08M,Padre_perdona,1,12,112,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea,Female,1
498,Dem10M-Tu_sai-1735-Schiassi[2.01][0498].xml,Dem,Dem10M,Tu_sai,2,1,201,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,1
499,Dem11M-Prudente_mi-1735-Schiassi[2.02][0499].xml,Dem,Dem11M,Prudente_mi,2,2,202,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Timante,Male,1
50,Did18M-Ah_non_lasciarmi-1763-Jommelli[2.03][0050].xml,Did,Did18M,Ah_non_lasciarmi,2,03,203,1763,1760s,Niccolò Jommelli,Stuttgart,Empire,Didone,Female,1
500,Dem08M-Padre_perdona-1743-Jommelli[1.12][0500].xml,Dem,Dem08M,Padre_perdona,1,12,112,1743,1740s,Niccolò Jommelli,Padua,Italy,Dircea,Female,1
501,Dem09M-Se_ardire-1743-Jommelli[1.13][0501].xml,Dem,Dem09M,Se_ardire,1,13,113,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,1
503,Dem12M-Se_tronca-1735-Schiassi[2.03][0503].xml,Dem,Dem12M,Se_tronca,2,3,203,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Demofoonte,Male,1
504,Dem13M-E_soccorso-1735-Schiassi[2.04][0504].xml,Dem,Dem13M,E_soccorso,2,4,204,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Matusio,Male,1
506,Did18M-Ah_non_lasciarmi-1752-Galuppi[2.04][0506].xml,Did,Did18M,Ah_non_lasciarmi,2,04,204,1752,1750s,Baldassare Galuppi,NA,NA,Didone,Female,1
507,Dem11M-Prudente_mi-1743-Jommelli[2.02][0507].xml,Dem,Dem11M,Prudente_mi,2,2,202,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,1
508,Dem12M-Se_tronca-1743-Jommelli[2.03][0508].xml,Dem,Dem12M,Se_tronca,2,3,203,1743,1740s,Niccolò Jommelli,Padua,Italy,Demofoonte,Male,1
509,Dem15M-No_non-1743-Jommelli[2.07][0509].xml,Dem,Dem15M,No_non,2,7,207,1743,1740s,Niccolò Jommelli,Padua,Italy,Cherinto,Male,1
51,Did03M-Son_regina-1763-Jommelli[1.05][0051].xml,Did,Did03M,Son_regina,1,5,105,1763,1760s,Niccolò Jommelli,Stuttgart,Empire,Didone,Female,1
510,Dem09M-Se_ardire-1775-Myslivecek[1.14][0510].xml,Dem,Dem09M,Se_ardire,1,14,114,1775,1770s,Josef Mysliveček,Naples,Italy,Timante,Male,1
511,Dem18M-La_destra-1775-Myslivecek[2.10][0511].xml,Dem,Dem18M,La_destra,2,10,210,1775,1770s,Josef Mysliveček,Naples,Italy,Dircea&Timante,Female&Male,1
512,Dem14M-Lempia_mia-1735-Schiassi[2.06][0512].xml,Dem,Dem14M,Lempia_mia,2,6,206,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea,Female,1
513,Dem15M-No_non-1735-Schiassi[2.07][0513].xml,Dem,Dem15M,No_non,2,7,207,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Cherinto,Male,1
514,Dem16M-Felice_eta-1735-Schiassi[2.08][0514].xml,Dem,Dem16M,Felice_eta,2,8,208,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,1
515,Did20M-Fosca_nube-1752-Galuppi[2.06][0515].xml,Did,Did20M,Fosca_nube,2,6,206,1752,1750s,Baldassare Galuppi,NA,NA,Iarba,Male,1
517,Dem01M-O_piu-1766-Bernasconi[1.01][0517].xml,Dem,Dem01M,O_piu,1,1,101,1766,1760s,Andrea Bernasconi,Munich,Empire,Matusio,Male,1
518,Dem02M-In_te-1766-Bernasconi[1.02][0518].xml,Dem,Dem02M,In_te,1,2,102,1766,1760s,Andrea Bernasconi,Munich,Empire,Dircea,Female,1
519,Dem03M-Per_lei-1766-Bernasconi[1.03][0519].xml,Dem,Dem03M,Per_lei,1,03,103,1766,1760s,Andrea Bernasconi,Munich,Empire,Demofoonte,Male,1
52,Did18M-Ah_non_lasciarmi-1776-Schuster[2.07][0052].xml,Did,Did18M,Ah_non_lasciarmi,2,07,207,1776,1770s,Joseph Schuster,Naples,Italy,Didone,Female,1
520,Dem04M-Sperai_vicino-1766-Bernasconi[1.04][0520].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,1
521,Dem05M-Tintendo_ingrata-1766-Bernasconi[1.05][0521].xml,Dem,Dem05M,Tintendo_ingrata,1,5,105,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,1
522,Dem06M-Non_curo-1766-Bernasconi[1.07][0522].xml,Dem,Dem06M,Non_curo,1,7,107,1766,1760s,Andrea Bernasconi,Munich,Empire,Creusa,Female,1
523,Dem07M-Il_suo-1766-Bernasconi[1.08][0523].xml,Dem,Dem07M,Il_suo,1,08,108,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,1
524,Dem08M-Padre_perdona-1766-Bernasconi[1.12][0524].xml,Dem,Dem08M,Padre_perdona,1,12,112,1766,1760s,Andrea Bernasconi,Munich,Empire,Dircea,Female,1
525,Dem09M-Se_ardire-1766-Bernasconi[1.13][0525].xml,Dem,Dem09M,Se_ardire,1,13,113,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,1
526,Dem10M-Tu_sai-1766-Bernasconi[2.01][0526].xml,Dem,Dem10M,Tu_sai,2,1,201,1766,1760s,Andrea Bernasconi,Munich,Empire,Creusa,Female,1
527,Dem11M-Prudente_mi-1766-Bernasconi[2.02][0527].xml,Dem,Dem11M,Prudente_mi,2,2,202,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,1
528,Dem13M-E_soccorso-1766-Bernasconi[2.04][0528].xml,Dem,Dem13M,E_soccorso,2,4,204,1766,1760s,Andrea Bernasconi,Munich,Empire,Matusio,Male,1
529,Dem15M-No_non-1766-Bernasconi[1.07][0529].xml,Dem,Dem15M,No_non,1,7,107,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,1
53,Did03M-Son_regina-1763-Traetta[1.05][0053].xml,Did,Did03M,Son_regina,1,5,105,1763,1760s,Tommaso Traetta,Venice,Italy,Didone,Female,1
530,Dem17M-Perfidi_gia-1766-Bernasconi[2.10][0530].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1766,1760s,Andrea Bernasconi,Munich,Empire,Demofoonte,Male,1
531,Dem18M-La_destra-1766-Bernasconi[2.11][0531].xml,Dem,Dem18M,La_destra,2,11,211,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante&Dircea,Female&Male,1
532,Dem19M-Non_odi-1766-Bernasconi[3.01][0532].xml,Dem,Dem19M,Non_odi,3,1,301,1766,1760s,Andrea Bernasconi,Munich,Empire,Adrasto,Male,1
533,Dem20M-Nel_tuo-1766-Bernasconi[3.02][0533].xml,Dem,Dem20M,Nel_tuo,3,02,302,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,1
534,Dem21M-Ah_che-1766-Bernasconi[3.03][0534].xml,Dem,Dem21M,Ah_che,3,3,303,1766,1760s,Andrea Bernasconi,Munich,Empire,Matusio,Male,1
535,Dem23M-Odo_il-1766-Bernasconi[3.06][0535].xml,Dem,Dem23M,Odo_il,3,6,306,1766,1760s,Andrea Bernasconi,Munich,Empire,Demofoonte,Male,1
536,Dem24M-Che_mai-1766-Bernasconi[3.07][0536].xml,Dem,Dem24M,Che_mai,3,7,307,1766,1760s,Andrea Bernasconi,Munich,Empire,Dircea,Female,1
537,Dem25M-Non_dura-1766-Bernasconi[3.08][0537].xml,Dem,Dem25M,Non_dura,3,8,308,1766,1760s,Andrea Bernasconi,Munich,Empire,Creusa,Female,1
538,Dem16M-Felice_eta-1743-Jommelli[2.08][0538].xml,Dem,Dem16M,Felice_eta,2,8,208,1743,1740s,Niccolò Jommelli,Padua,Italy,Creusa,Female,1
539,Dem17M-Perfidi_gia-1743-Jommelli[2.10][0539].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1743,1740s,Niccolò Jommelli,Padua,Italy,Demofoonte,Male,1
540,Dem01M-O_piu-1748-Hasse[1.01][0540].xml,Dem,Dem01M,O_piu,1,1,101,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Matusio,Male,1
541,Dem02M-In_te-1748-Hasse[1.02][0541].xml,Dem,Dem02M,In_te,1,2,102,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Dircea,Female,1
542,Dem11M-Prudente_mi-1748-Hasse[2.02][0542].xml,Dem,Dem11M,Prudente_mi,2,2,202,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,1
543,Dem18M-La_destra-1754-Manna[2.12][0543].xml,Dem,Dem18M,La_destra,2,12,212,1754,1750s,Gennaro Manna,Turin,Italy,Dircea&Timante,Female&Male,1
544,Dem11M-Prudente_mi-1754-Manna[2.02][0544].xml,Dem,Dem11M,Prudente_mi,2,2,202,1754,1750s,Gennaro Manna,Turin,Italy,Timante,Male,1
545,Dem20M-Nel_tuo-1754-Manna[3.02][0545].xml,Dem,Dem20M,Nel_tuo,3,2,302,1754,1750s,Gennaro Manna,Turin,Italy,Cherinto,Male,1
547,Dem23M-Odo_il-1754-Manna[3.06][0547].xml,Dem,Dem23M,Odo_il,3,06,306,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,1
548,Dem24M-Che_mai-1754-Manna[3.07][0548].xml,Dem,Dem24M,Che_mai,3,7,307,1754,1750s,Gennaro Manna,Turin,Italy,Dircea,Female,1
549,Dem17M-Perfidi_gia-1735-Schiassi[2.10][0549].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea&Timante&Demofoonte,Female&Male&Male,1
55,Did04M-Tu_mi_scorgi-1724-Sarro[1.06][0055].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1724,1720s,Domenico Natale Sarro,Naples,Italy,Osmida,Male,1
550,Dem19M-Non_odi-1735-Schiassi[3.01][0550].xml,Dem,Dem19M,Non_odi,3,1,301,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Adrasto,Male,1
551,Dem20M-Nel_tuo-1735-Schiassi[3.02][0551].xml,Dem,Dem20M,Nel_tuo,3,2,302,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Cherinto,Male,1
552,Dem22M-Misero_pargoletto-1735-Schiassi[3.05][0552].xml,Dem,Dem22M,Misero_pargoletto,3,5,305,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Timante,Male,1
553,Dem23M-Odo_il-1735-Schiassi[3.06][0553].xml,Dem,Dem23M,Odo_il,3,06,306,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Demofoonte,Male,1
554,Dem24M-Che_mai-1735-Schiassi[3.07][0554].xml,Dem,Dem24M,Che_mai,3,07,307,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea,Female,1
555,Dem25M-Non_dura-1735-Schiassi[3.08][0555].xml,Dem,Dem25M,Non_dura,3,8,308,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,1
556,Dem25M-Non_dura-1748-Hasse[3.08][0556].xml,Dem,Dem25M,Non_dura,3,8,308,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Creusa,Female,1
557,Dem03M-Per_lei-1754-Manna[1.04][0557].xml,Dem,Dem03M,Per_lei,1,04,104,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,1
558,Dem10M-Tu_sai-1754-Manna[2.01][0558].xml,Dem,Dem10M,Tu_sai,2,1,201,1754,1750s,Gennaro Manna,Turin,Italy,Creusa,Female,1
559,Dem17M-Perfidi_gia-1754-Manna[2.10][0559].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,1
56,Did05M-Fra_lo-1724-Sarro[1.07][0056].xml,Did,Did05M,Fra_lo,1,7,107,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
560,Dem19M-Non_odi-1754-Manna[3.01][0560].xml,Dem,Dem19M,Non_odi,3,1,301,1754,1750s,Gennaro Manna,Turin,Italy,Adrasto,Male,1
561,Dem01M-O_piu-1758-Hasse[1.01][0561].xml,Dem,Dem01M,O_piu,1,1,101,1758,1750s,Johann Adolph Hasse,Naples,Italy,Matusio,Male,1
562,Dem02M-In_te-1758-Hasse[1.02][0562].xml,Dem,Dem02M,In_te,1,2,102,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,1
563,Dem03M-Per_lei-1758-Hasse[1.03][0563].xml,Dem,Dem03M,Per_lei,1,03,103,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,1
564,Dem04M-Sperai_vicino-1758-Hasse[1.04][0564].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1758,1750s,Johann Adolph Hasse,Naples,Italy,Timante,Male,1
565,Dem06M-Non_curo-1758-Hasse[1.07][0565].xml,Dem,Dem06M,Non_curo,1,7,107,1758,1750s,Johann Adolph Hasse,Naples,Italy,Creusa,Female,1
566,Dem07M-Il_suo-1758-Hasse[1.08][0566].xml,Dem,Dem07M,Il_suo,1,08,108,1758,1750s,Johann Adolph Hasse,Naples,Italy,Cherinto,Male,1
567,Dem08M-Padre_perdona-1758-Hasse[1.10][0567].xml,Dem,Dem08M,Padre_perdona,1,10,110,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,1
569,Dem10M-Tu_sai-1758-Hasse[2.01][0569].xml,Dem,Dem10M,Tu_sai,2,1,201,1758,1750s,Johann Adolph Hasse,Naples,Italy,Creusa,Female,1
57,Did07M-Quando_saprai-1724-Sarro[1.10][0057].xml,Did,Did07M,Quando_saprai,1,10,110,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,1
570,Dem11M-Prudente_mi-1758-Hasse[2.02][0570].xml,Dem,Dem11M,Prudente_mi,2,2,202,1758,1750s,Johann Adolph Hasse,Naples,Italy,Timante,Male,1
571,Dem12M-Se_tronca-1758-Hasse[2.03][0571].xml,Dem,Dem12M,Se_tronca,2,3,203,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,1
572,Dem15M-No_non-1758-Hasse[2.07][0572].xml,Dem,Dem15M,No_non,2,7,207,1758,1750s,Johann Adolph Hasse,Naples,Italy,Cherinto,Male,1
573,Dem16M-Felice_eta-1758-Hasse[2.08][0573].xml,Dem,Dem16M,Felice_eta,2,8,208,1758,1750s,Johann Adolph Hasse,Naples,Italy,Creusa,Female,1
574,Dem17M-Perfidi_gia-1758-Hasse[2.10][0574].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,1
575,Dem18M-La_destra-1758-Hasse[2.11][0575].xml,Dem,Dem18M,La_destra,2,11,211,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea&Timante,Female&Male,1
576,Dem19M-Non_odi-1758-Hasse[3.01][0576].xml,Dem,Dem19M,Non_odi,3,1,301,1758,1750s,Johann Adolph Hasse,Naples,Italy,Adrasto,Male,1
577,Dem20M-Nel_tuo-1758-Hasse[3.02][0577].xml,Dem,Dem20M,Nel_tuo,3,2,302,1758,1750s,Johann Adolph Hasse,Naples,Italy,Cherinto,Male,1
578,Dem23M-Odo_il-1758-Hasse[3.06][0578].xml,Dem,Dem23M,Odo_il,3,06,306,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,1
579,Dem24M-Che_mai-1758-Hasse[3.07][0579].xml,Dem,Dem24M,Che_mai,3,7,307,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,1
58,Did08M-Ogni_amator-1724-Sarro[1.11][0058].xml,Did,Did08M,Ogni_amator,1,11,111,1724,1720s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
580,Dem07M-Il_suo-1771-Sarti[1.08][0580].xml,Dem,Dem07M,Il_suo,1,08,108,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Cherinto,Male,1
581,Dem13M-E_soccorso-1771-Sarti[2.04][0581].xml,Dem,Dem13M,E_soccorso,2,4,204,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Matusio,Male,1
582,Dem15M-No_non-1771-Sarti[2.07][0582].xml,Dem,Dem15M,No_non,2,7,207,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Cherinto,Male,1
583,Dem01M-O_piu-1743-Gluck[1.01][0583].xml,Dem,Dem01M,O_piu,1,1,101,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Matusio,Male,1
584,Dem02M-In_te-1743-Gluck[1.02][0584].xml,Dem,Dem02M,In_te,1,2,102,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Dircea,Female,1
585,Dem03M-Per_lei-1743-Gluck[1.03][0585].xml,Dem,Dem03M,Per_lei,1,03,103,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Demofoonte,Male,1
586,Dem04M-Sperai_vicino-1743-Gluck[1.04][0586].xml,Dem,Dem04M,Sperai_vicino,1,04,104,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Timante,Male,1
587,Dem05M-Tintendo_ingrata-1743-Gluck[1.05][0587].xml,Dem,Dem05M,Tintendo_ingrata,1,5,105,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Cherinto,Male,1
588,Dem06M-Non_curo-1743-Gluck[1.07][0588].xml,Dem,Dem06M,Non_curo,1,7,107,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Creusa,Female,1
589,Dem07M-Il_suo-1743-Gluck[1.08][0589].xml,Dem,Dem07M,Il_suo,1,8,108,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Cherinto,Male,1
59,Did09M-Son_quel-1724-Sarro[1.12][0059].xml,Did,Did09M,Son_quel,1,12,112,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
590,Dem08M-Padre_perdona-1743-Gluck[1.12][0590].xml,Dem,Dem08M,Padre_perdona,1,12,112,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Dircea,Female,1
591,Dem10M-Tu_sai-1743-Gluck[2.01][0591].xml,Dem,Dem10M,Tu_sai,2,1,201,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Creusa,Female,1
592,Dem11M-Prudente_mi-1743-Gluck[2.03][0592].xml,Dem,Dem11M,Prudente_mi,2,3,203,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Timante,Male,1
593,Dem12M-Se_tronca-1743-Gluck[2.04][0593].xml,Dem,Dem12M,Se_tronca,2,4,204,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Demofoonte,Male,1
594,Dem13M-E_soccorso-1743-Gluck[2.05][0594].xml,Dem,Dem13M,E_soccorso,2,5,205,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Matusio,Male,1
595,Dem14M-Se_tutti-1743-Gluck[2.07][0595].xml,Dem,Dem14M,Se_tutti,2,7,207,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Dircea,Female,1
596,Dem15M-No_non-1743-Gluck[2.08][0596].xml,Dem,Dem15M,No_non,2,8,208,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Cherinto,Male,1
597,Dem16M-Felice_eta-1743-Gluck[2.09][0597].xml,Dem,Dem16M,Felice_eta,2,9,209,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Creusa,Female,1
598,Dem21M-Ah_che-1743-Gluck[3.03][0598].xml,Dem,Dem21M,Ah_che,3,3,303,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Matusio,Male,1
599,Dem22M-Misero_pargoletto-1743-Gluck[3.05][0599].xml,Dem,Dem22M,Misero_pargoletto,3,5,305,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Timante,Male,1
6,Did03M-Son_regina-1730-Sarro[1.05][0006].xml,Did,Did03M,Son_regina,1,5,105,1730,1730s,Domenico Natale Sarro,Naples,Italy,Didone,Female,1
60,Did11M-Tu_mi_disarmi-1724-Sarro[1.16][0060].xml,Did,Did11M,Tu_mi_disarmi,1,16,116,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
600,Dem24M-Che_mai-1743-Gluck[3.07][0600].xml,Dem,Dem24M,Che_mai,3,07,307,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Dircea,Female,1
601,Dem20M-Nel_tuo-1743-Gluck[3.02][0601].xml,Dem,Dem20M,Nel_tuo,3,2,302,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Cherinto,Male,1
602,Dem25M-Non_dura-1743-Gluck[3.08][0602].xml,Dem,Dem25M,Non_dura,3,8,308,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Creusa,Female,1
603,Dem19M-Non_odi-1743-Gluck[3.01][0603].xml,Dem,Dem19M,Non_odi,3,1,301,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Adrasto,Male,1
604,Dem23M-Odo_il-1743-Gluck[3.06][0604].xml,Dem,Dem23M,Odo_il,3,06,306,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Demofoonte,Male,1
606,Dem18M-La_destra-1743-Gluck[2.12][0606].xml,Dem,Dem18M,La_destra,2,12,212,1743,1740s,Christoph Willibald Gluck,Milan,Italy,Dircea&Timante,Female&Male,1
608,Dem03M-Per_lei-1748-Hasse[1.03][0608].xml,Dem,Dem03M,Per_lei,1,03,103,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Demofoonte,Male,1
609,Dem24M-Che_mai-1748-Hasse[3.07][0609].xml,Dem,Dem24M,Che_mai,3,7,307,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Dircea,Female,1
61,Did13M-Se_resto-1724-Sarro[1.18][0061].xml,Did,Did13M,Se_resto,1,18,118,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,1
610,Dem06M-Non_curo-1748-Hasse[1.07][0610].xml,Dem,Dem06M,Non_curo,1,7,107,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Creusa,Female,1
611,Dem15M-No_non-1754-Manna[2.08][0611].xml,Dem,Dem15M,No_non,2,8,208,1754,1750s,Gennaro Manna,Turin,Italy,Cherinto,Male,1
612,Dem12M-Se_tronca-1754-Manna[2.03][0612].xml,Dem,Dem12M,Se_tronca,2,3,203,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,1
613,Dem01M-O_piu-1761-Piccinni[1.01][0613].xml,Dem,Dem01M,O_piu,1,1,101,1761,1760s,Niccolò Piccinni,Reggio Emilia,Italy,Matusio,Male,1
614,Dem02M-In_te-1761-Piccinni[1.02][0614].xml,Dem,Dem02M,In_te,1,2,102,1761,1760s,Niccolò Piccinni,Reggio Emilia,Italy,Dircea,Female,1
615,Dem03M-Per_lei-1761-Piccinni[1.03][0615].xml,Dem,Dem03M,Per_lei,1,03,103,1761,1760s,Niccolò Piccinni,Reggio Emilia,Italy,Demofoonte,Male,1
