AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
475,Dem04M-Sperai_vicino-1743-Jommelli[1.04][0475].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
476,Dem06M-Non_curo-1743-Jommelli[1.07][0476].xml,Dem,Dem06M,Non_curo,1,7,107,1743,1740s,Niccolò Jommelli,Padua,Italy,Creusa,Female,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
477,Dem07M-Il_suo-1743-Jommelli[1.08][0477].xml,Dem,Dem07M,Il_suo,1,8,108,1743,1740s,Niccolò Jommelli,Padua,Italy,Cherinto,Male,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
48,Did18M-Ah_non_lasciarmi-1749-Jommelli[2.04][0048].xml,Did,Did18M,Ah_non_lasciarmi,2,04,204,1749,1740s,Niccolò Jommelli,Vienna,Empire,Didone,Female,Dal segno,D,ss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
481,Dem03M-Per_lei-1735-Schiassi[1.03][0481].xml,Dem,Dem03M,Per_lei,1,3,103,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Demofoonte,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
482,Dem04M-Sperai_vicino-1735-Schiassi[1.04][0482].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Timante,Male,Dal segno,D,ss,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
486,Dem11M-Prudente_mi-1775-Myslivecek[2.02][0486].xml,Dem,Dem11M,Prudente_mi,2,2,202,1775,1770s,Josef Mysliveček,Naples,Italy,Timante,Male,ABA,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
487,Dem13M-E_soccorso-1775-Myslivecek[2.04][0487].xml,Dem,Dem13M,E_soccorso,2,4,204,1775,1770s,Josef Mysliveček,Naples,Italy,Matusio,Male,ABA,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
488,Did07M-Quando_saprai-1752-Galuppi[1.08][0488].xml,Did,Did07M,Quando_saprai,1,8,108,1752,1750s,Baldassare Galuppi,NA,NA,Enea,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
489,Dem15M-No_non-1775-Myslivecek[2.07][0489].xml,Dem,Dem15M,No_non,2,7,207,1775,1770s,Josef Mysliveček,Naples,Italy,Cherinto,Male,ABA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
49,Did03M-Son_regina-1762-Sarti[1.05][0049].xml,Did,Did03M,Son_regina,1,5,105,1762,1760s,Giuseppe Sarti,Copenhagen,Empire,Didone,Female,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
490,Dem23M-Odo_il-1775-Myslivecek[3.06][0490].xml,Dem,Dem23M,Odo_il,3,06,306,1775,1770s,Josef Mysliveček,Naples,Italy,Demofoonte,Male,ABA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
491,Dem17M-Perfidi_gia-1775-Myslivecek[2.09][0491].xml,Dem,Dem17M,Perfidi_gia,2,9,209,1775,1770s,Josef Mysliveček,Naples,Italy,Demofoonte,Male,ABA,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
492,Dem24M-Che_mai-1775-Myslivecek[3.07][0492].xml,Dem,Dem24M,Che_mai,3,07,307,1775,1770s,Josef Mysliveček,Naples,Italy,Dircea,Female,ABA,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
493,Did16M-Ardi_per-1752-Galuppi[2.01][0493].xml,Did,Did16M,Ardi_per,2,01,201,1752,1750s,Baldassare Galuppi,NA,NA,Selene,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
494,Dem06M-Non_curo-1735-Schiassi[1.07][0494].xml,Dem,Dem06M,Non_curo,1,7,107,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
495,Dem07M-Il_suo-1735-Schiassi[1.08][0495].xml,Dem,Dem07M,Il_suo,1,8,108,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Cherinto,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
496,Dem08M-Padre_perdona-1735-Schiassi[1.12][0496].xml,Dem,Dem08M,Padre_perdona,1,12,112,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea,Female,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
498,Dem10M-Tu_sai-1735-Schiassi[2.01][0498].xml,Dem,Dem10M,Tu_sai,2,1,201,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,Dal segno,F,b,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
499,Dem11M-Prudente_mi-1735-Schiassi[2.02][0499].xml,Dem,Dem11M,Prudente_mi,2,2,202,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Timante,Male,Dal segno,G,s,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
50,Did18M-Ah_non_lasciarmi-1763-Jommelli[2.03][0050].xml,Did,Did18M,Ah_non_lasciarmi,2,03,203,1763,1760s,Niccolò Jommelli,Stuttgart,Empire,Didone,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
500,Dem08M-Padre_perdona-1743-Jommelli[1.12][0500].xml,Dem,Dem08M,Padre_perdona,1,12,112,1743,1740s,Niccolò Jommelli,Padua,Italy,Dircea,Female,Da capo,g,bb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
501,Dem09M-Se_ardire-1743-Jommelli[1.13][0501].xml,Dem,Dem09M,Se_ardire,1,13,113,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,Da capo,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
503,Dem12M-Se_tronca-1735-Schiassi[2.03][0503].xml,Dem,Dem12M,Se_tronca,2,3,203,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Demofoonte,Male,Dal segno,E,ssss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
504,Dem13M-E_soccorso-1735-Schiassi[2.04][0504].xml,Dem,Dem13M,E_soccorso,2,4,204,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Matusio,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
506,Did18M-Ah_non_lasciarmi-1752-Galuppi[2.04][0506].xml,Did,Did18M,Ah_non_lasciarmi,2,04,204,1752,1750s,Baldassare Galuppi,NA,NA,Didone,Female,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
507,Dem11M-Prudente_mi-1743-Jommelli[2.02][0507].xml,Dem,Dem11M,Prudente_mi,2,2,202,1743,1740s,Niccolò Jommelli,Padua,Italy,Timante,Male,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
508,Dem12M-Se_tronca-1743-Jommelli[2.03][0508].xml,Dem,Dem12M,Se_tronca,2,3,203,1743,1740s,Niccolò Jommelli,Padua,Italy,Demofoonte,Male,Da capo,A,sss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
509,Dem15M-No_non-1743-Jommelli[2.07][0509].xml,Dem,Dem15M,No_non,2,7,207,1743,1740s,Niccolò Jommelli,Padua,Italy,Cherinto,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
510,Dem09M-Se_ardire-1775-Myslivecek[1.14][0510].xml,Dem,Dem09M,Se_ardire,1,14,114,1775,1770s,Josef Mysliveček,Naples,Italy,Timante,Male,ABAB,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
511,Dem18M-La_destra-1775-Myslivecek[2.10][0511].xml,Dem,Dem18M,La_destra,2,10,210,1775,1770s,Josef Mysliveček,Naples,Italy,Dircea,Male,ABC,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
513,Dem15M-No_non-1735-Schiassi[2.07][0513].xml,Dem,Dem15M,No_non,2,7,207,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Cherinto,Male,Dal segno,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
514,Dem16M-Felice_eta-1735-Schiassi[2.08][0514].xml,Dem,Dem16M,Felice_eta,2,8,208,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
515,Did20M-Fosca_nube-1752-Galuppi[2.06][0515].xml,Did,Did20M,Fosca_nube,2,06,206,1752,1750s,Baldassare Galuppi,NA,NA,Iarba,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
518,Dem02M-In_te-1766-Bernasconi[1.02][0518].xml,Dem,Dem02M,In_te,1,2,102,1766,1760s,Andrea Bernasconi,Munich,Empire,Dircea,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
519,Dem03M-Per_lei-1766-Bernasconi[1.03][0519].xml,Dem,Dem03M,Per_lei,1,3,103,1766,1760s,Andrea Bernasconi,Munich,Empire,Demofoonte,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
52,Did18M-Ah_non_lasciarmi-1776-Schuster[2.07][0052].xml,Did,Did18M,Ah_non_lasciarmi,2,07,207,1776,1770s,Joseph Schuster,Naples,Italy,Didone,Female,ABA,Bb,bb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,vaI,vaII,bs",sop
520,Dem04M-Sperai_vicino-1766-Bernasconi[1.04][0520].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
521,Dem05M-Tintendo_ingrata-1766-Bernasconi[1.05][0521].xml,Dem,Dem05M,Tintendo_ingrata,1,5,105,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,AA',Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
522,Dem06M-Non_curo-1766-Bernasconi[1.07][0522].xml,Dem,Dem06M,Non_curo,1,7,107,1766,1760s,Andrea Bernasconi,Munich,Empire,Creusa,Female,Dal segno,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
523,Dem07M-Il_suo-1766-Bernasconi[1.08][0523].xml,Dem,Dem07M,Il_suo,1,8,108,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
524,Dem08M-Padre_perdona-1766-Bernasconi[1.12][0524].xml,Dem,Dem08M,Padre_perdona,1,12,112,1766,1760s,Andrea Bernasconi,Munich,Empire,Dircea,Female,Da capo,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
525,Dem09M-Se_ardire-1766-Bernasconi[1.13][0525].xml,Dem,Dem09M,Se_ardire,1,13,113,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,Da capo,C,n,n,"ob,vn,va,bs","ob,sop,vnI,vnII,va,bs",sop
526,Dem10M-Tu_sai-1766-Bernasconi[2.01][0526].xml,Dem,Dem10M,Tu_sai,2,1,201,1766,1760s,Andrea Bernasconi,Munich,Empire,Creusa,Female,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
527,Dem11M-Prudente_mi-1766-Bernasconi[2.02][0527].xml,Dem,Dem11M,Prudente_mi,2,2,202,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
528,Dem13M-E_soccorso-1766-Bernasconi[2.04][0528].xml,Dem,Dem13M,E_soccorso,2,4,204,1766,1760s,Andrea Bernasconi,Munich,Empire,Matusio,Male,Dal segno,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
529,Dem15M-No_non-1766-Bernasconi[1.07][0529].xml,Dem,Dem15M,No_non,1,7,107,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
530,Dem17M-Perfidi_gia-1766-Bernasconi[2.10][0530].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1766,1760s,Andrea Bernasconi,Munich,Empire,Demofoonte,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
531,Dem18M-La_destra-1766-Bernasconi[2.11][0531].xml,Dem,Dem18M,La_destra,2,11,211,1766,1760s,Andrea Bernasconi,Munich,Empire,Timante,Male,Da capo,G,s,s,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
532,Dem19M-Non_odi-1766-Bernasconi[3.01][0532].xml,Dem,Dem19M,Non_odi,3,1,301,1766,1760s,Andrea Bernasconi,Munich,Empire,Adrasto,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
533,Dem20M-Nel_tuo-1766-Bernasconi[3.02][0533].xml,Dem,Dem20M,Nel_tuo,3,02,302,1766,1760s,Andrea Bernasconi,Munich,Empire,Cherinto,Male,Dal segno,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
534,Dem21M-Ah_che-1766-Bernasconi[3.03][0534].xml,Dem,Dem21M,Ah_che,3,03,303,1766,1760s,Andrea Bernasconi,Munich,Empire,Matusio,Male,Dal segno,Bb,bb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
535,Dem23M-Odo_il-1766-Bernasconi[3.06][0535].xml,Dem,Dem23M,Odo_il,3,06,306,1766,1760s,Andrea Bernasconi,Munich,Empire,Demofoonte,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnI,hnII,hnII,ten,vnI,vnII,va,bs",ten
536,Dem24M-Che_mai-1766-Bernasconi[3.07][0536].xml,Dem,Dem24M,Che_mai,3,07,307,1766,1760s,Andrea Bernasconi,Munich,Empire,Dircea,Female,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
537,Dem25M-Non_dura-1766-Bernasconi[3.08][0537].xml,Dem,Dem25M,Non_dura,3,08,308,1766,1760s,Andrea Bernasconi,Munich,Empire,Creusa,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
538,Dem16M-Felice_eta-1743-Jommelli[2.08][0538].xml,Dem,Dem16M,Felice_eta,2,8,208,1743,1740s,Niccolò Jommelli,Padua,Italy,Creusa,Female,Da capo,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
539,Dem17M-Perfidi_gia-1743-Jommelli[2.10][0539].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1743,1740s,Niccolò Jommelli,Padua,Italy,Demofoonte,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
542,Dem11M-Prudente_mi-1748-Hasse[2.02][0542].xml,Dem,Dem11M,Prudente_mi,2,2,202,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Timante,Male,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
543,Dem18M-La_destra-1754-Manna[2.12][0543].xml,Dem,Dem18M,La_destra,2,12,212,1754,1750s,Gennaro Manna,Turin,Italy,Dircea,Male,Da capo,A,sss,s,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
544,Dem11M-Prudente_mi-1754-Manna[2.02][0544].xml,Dem,Dem11M,Prudente_mi,2,2,202,1754,1750s,Gennaro Manna,Turin,Italy,Timante,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
545,Dem20M-Nel_tuo-1754-Manna[3.02][0545].xml,Dem,Dem20M,Nel_tuo,3,2,302,1754,1750s,Gennaro Manna,Turin,Italy,Cherinto,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
547,Dem23M-Odo_il-1754-Manna[3.06][0547].xml,Dem,Dem23M,Odo_il,3,06,306,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
548,Dem24M-Che_mai-1754-Manna[3.07][0548].xml,Dem,Dem24M,Che_mai,3,07,307,1754,1750s,Gennaro Manna,Turin,Italy,Dircea,Female,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
549,Dem17M-Perfidi_gia-1735-Schiassi[2.10][0549].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea&Timante&Demofoonte,Male,Dal segno,g,bb,b,"vn,va,bs","sop,alt,ten,vnI,vnII,va,bs","sop,alt,ten"
55,Did04M-Tu_mi_scorgi-1724-Sarro[1.06][0055].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1724,1720s,Domenico Natale Sarro,Naples,Italy,Osmida,Male,Dal segno,E,ssss,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
550,Dem19M-Non_odi-1735-Schiassi[3.01][0550].xml,Dem,Dem19M,Non_odi,3,1,301,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Adrasto,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
551,Dem20M-Nel_tuo-1735-Schiassi[3.02][0551].xml,Dem,Dem20M,Nel_tuo,3,2,302,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Cherinto,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
552,Dem22M-Misero_pargoletto-1735-Schiassi[3.05][0552].xml,Dem,Dem22M,Misero_pargoletto,3,5,305,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Timante,Male,Dal segno,E,ssss,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
553,Dem23M-Odo_il-1735-Schiassi[3.06][0553].xml,Dem,Dem23M,Odo_il,3,06,306,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Demofoonte,Male,Dal segno,Eb,bbb,b,"vn,va,bs","ten,vnI,vnII,va,bs",ten
554,Dem24M-Che_mai-1735-Schiassi[3.07][0554].xml,Dem,Dem24M,Che_mai,3,07,307,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Dircea,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
555,Dem25M-Non_dura-1735-Schiassi[3.08][0555].xml,Dem,Dem25M,Non_dura,3,08,308,1735,1730s,Gaetano Maria Schiassi,Venice,Italy,Creusa,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
556,Dem25M-Non_dura-1748-Hasse[3.08][0556].xml,Dem,Dem25M,Non_dura,3,08,308,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Creusa,Female,Dal segno,A,sss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
557,Dem03M-Per_lei-1754-Manna[1.04][0557].xml,Dem,Dem03M,Per_lei,1,4,104,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,Da capo,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
558,Dem10M-Tu_sai-1754-Manna[2.01][0558].xml,Dem,Dem10M,Tu_sai,2,1,201,1754,1750s,Gennaro Manna,Turin,Italy,Creusa,Female,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
559,Dem17M-Perfidi_gia-1754-Manna[2.10][0559].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1754,1750s,Gennaro Manna,Turin,Italy,Demofoonte,Male,Dal segno,Eb,bbb,b,"hn,vn,va,bs","hnI,hnII,ten,vnI,vnII,va,bs",ten
56,Did05M-Fra_lo-1724-Sarro[1.07][0056].xml,Did,Did05M,Fra_lo,1,7,107,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
560,Dem19M-Non_odi-1754-Manna[3.01][0560].xml,Dem,Dem19M,Non_odi,3,1,301,1754,1750s,Gennaro Manna,Turin,Italy,Adrasto,Male,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
562,Dem02M-In_te-1758-Hasse[1.02][0562].xml,Dem,Dem02M,In_te,1,2,102,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,Dal segno,G,s,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
563,Dem03M-Per_lei-1758-Hasse[1.03][0563].xml,Dem,Dem03M,Per_lei,1,3,103,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,Dal segno,Bb,bb,b,"ob,vn,va,bs","obI,obII,ten,vnI,vnII,va,bs",ten
564,Dem04M-Sperai_vicino-1758-Hasse[1.04][0564].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1758,1750s,Johann Adolph Hasse,Naples,Italy,Timante,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
565,Dem06M-Non_curo-1758-Hasse[1.07][0565].xml,Dem,Dem06M,Non_curo,1,7,107,1758,1750s,Johann Adolph Hasse,Naples,Italy,Creusa,Female,Dal segno,G,s,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
566,Dem07M-Il_suo-1758-Hasse[1.08][0566].xml,Dem,Dem07M,Il_suo,1,8,108,1758,1750s,Johann Adolph Hasse,Naples,Italy,Cherinto,Male,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
567,Dem08M-Padre_perdona-1758-Hasse[1.10][0567].xml,Dem,Dem08M,Padre_perdona,1,10,110,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,ABA,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
569,Dem10M-Tu_sai-1758-Hasse[2.01][0569].xml,Dem,Dem10M,Tu_sai,2,1,201,1758,1750s,Johann Adolph Hasse,Naples,Italy,Creusa,Female,Dal segno,Bb,bb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
57,Did07M-Quando_saprai-1724-Sarro[1.10][0057].xml,Did,Did07M,Quando_saprai,1,10,110,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
570,Dem11M-Prudente_mi-1758-Hasse[2.02][0570].xml,Dem,Dem11M,Prudente_mi,2,2,202,1758,1750s,Johann Adolph Hasse,Naples,Italy,Timante,Male,Dal segno,f,bbbb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
571,Dem12M-Se_tronca-1758-Hasse[2.03][0571].xml,Dem,Dem12M,Se_tronca,2,3,203,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,Dal segno,A,sss,s,"ob,vn,va,bs","obI,obII,ten,vnI,vnII,va,bs",ten
572,Dem15M-No_non-1758-Hasse[2.07][0572].xml,Dem,Dem15M,No_non,2,7,207,1758,1750s,Johann Adolph Hasse,Naples,Italy,Cherinto,Male,Da capo,Eb,bbb,b,"ob,vn,va,bs","obI,obII,alt,vnI,vnII,va,bs",alt
573,Dem16M-Felice_eta-1758-Hasse[2.08][0573].xml,Dem,Dem16M,Felice_eta,2,8,208,1758,1750s,Johann Adolph Hasse,Naples,Italy,Creusa,Female,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
574,Dem17M-Perfidi_gia-1758-Hasse[2.10][0574].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
575,Dem18M-La_destra-1758-Hasse[2.11][0575].xml,Dem,Dem18M,La_destra,2,11,211,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Male,Da capo,G,s,s,"ob,vn,va,bs","obI,obII,sop,sop,vnI,vnII,va,bs",sop
576,Dem19M-Non_odi-1758-Hasse[3.01][0576].xml,Dem,Dem19M,Non_odi,3,1,301,1758,1750s,Johann Adolph Hasse,Naples,Italy,Adrasto,Male,Da capo,C,n,n,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
577,Dem20M-Nel_tuo-1758-Hasse[3.02][0577].xml,Dem,Dem20M,Nel_tuo,3,2,302,1758,1750s,Johann Adolph Hasse,Naples,Italy,Cherinto,Male,Dal segno,D,ss,s,"ob,vn,va,bs","obI,obII,alt,vnI,vnII,va,bs",alt
578,Dem23M-Odo_il-1758-Hasse[3.06][0578].xml,Dem,Dem23M,Odo_il,3,06,306,1758,1750s,Johann Adolph Hasse,Naples,Italy,Demofoonte,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
579,Dem24M-Che_mai-1758-Hasse[3.07][0579].xml,Dem,Dem24M,Che_mai,3,07,307,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,Da capo,E,ssss,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
58,Did08M-Ogni_amator-1724-Sarro[1.11][0058].xml,Did,Did08M,Ogni_amator,1,11,111,1724,1720s,Domenico Natale Sarro,Naples,Italy,Selene,Female,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
580,Dem07M-Il_suo-1771-Sarti[1.08][0580].xml,Dem,Dem07M,Il_suo,1,8,108,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Cherinto,Male,Dal segno,A,sss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
581,Dem13M-E_soccorso-1771-Sarti[2.04][0581].xml,Dem,Dem13M,E_soccorso,2,4,204,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Matusio,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
